step,action_name,reward,obs_start_menu_open,obs_distance_from_entrance,obs_distance_from_last_position_from_high_reward,map_id,x,y
440,A,0.0,-1.0,3.0,-1.0,37,4,1
441,A,0.0,-1.0,3.0,-1.0,37,4,1
442,UP,0.0,-1.0,3.0,-1.0,37,4,1
443,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
444,A,0.0,-1.0,3.0,-1.0,37,4,1
445,UP,0.0,-1.0,3.0,-1.0,37,4,1
446,A,0.0,-1.0,3.0,-1.0,37,4,1
447,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
448,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
449,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
450,A,0.0,-1.0,3.0,-1.0,37,4,1
451,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
452,UP,0.0,-1.0,3.0,-1.0,37,4,1
453,A,0.0,-1.0,3.0,-1.0,37,4,1
454,UP,0.0,-1.0,3.0,-1.0,37,4,1
455,A,0.0,-1.0,3.0,-1.0,37,4,1
456,A,0.0,-1.0,3.0,-1.0,37,4,1
457,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
458,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
459,UP,0.0,-1.0,3.0,-1.0,37,4,1
460,A,0.0,-1.0,3.0,-1.0,37,4,1
461,A,0.0,-1.0,3.0,-1.0,37,4,1
462,UP,0.0,-1.0,3.0,-1.0,37,4,1
463,A,0.0,-1.0,3.0,-1.0,37,4,1
464,UP,0.0,-1.0,3.0,-1.0,37,4,1
465,UP,0.0,-1.0,3.0,-1.0,37,4,1
466,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
467,A,0.0,-1.0,3.0,-1.0,37,4,1
468,A,0.0,-1.0,3.0,-1.0,37,4,1
469,UP,0.0,-1.0,3.0,-1.0,37,4,1
470,UP,0.0,-1.0,3.0,-1.0,37,4,1
471,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
472,A,0.0,-1.0,3.0,-1.0,37,4,1
473,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
474,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
475,UP,0.0,-1.0,3.0,-1.0,37,4,1
476,A,0.0,-1.0,3.0,-1.0,37,4,1
477,A,0.0,-1.0,3.0,-1.0,37,4,1
478,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
479,DOWN,0.0,-1.0,3.0,-1.0,37,4,1
480,A,0.0,-1.0,3.0,-1.0,37,4,1
481,A,0.0,-1.0,3.0,-1.0,37,4,1
482,A,0.0,-1.0,3.0,-1.0,37,4,1
483,UP,0.0,-1.0,3.0,-1.0,37,4,1
484,A,0.0,-1.0,3.0,-1.0,37,4,1
485,A,0.0,-1.0,3.0,-1.0,37,4,1
486,A,0.0,-1.0,3.0,-1.0,37,4,1
487,UP,0.0,-1.0,3.0,-1.0,37,4,1
488,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
489,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
490,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
491,B,0.0,-1.0,3.0,-1.0,37,4,1
492,A,0.0,-1.0,3.0,-1.0,37,4,1
493,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
494,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
495,A,0.0,-1.0,3.0,-1.0,37,4,1
496,A,0.0,-1.0,3.0,-1.0,37,4,1
497,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
498,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
499,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
500,UP,0.0,-1.0,3.0,-1.0,37,4,1
501,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
502,DOWN,0.0,-1.0,3.0,-1.0,37,4,1
503,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
504,A,0.0,-1.0,3.0,-1.0,37,4,1
505,A,0.0,-1.0,3.0,-1.0,37,4,1
506,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
507,UP,0.0,-1.0,3.0,-1.0,37,4,1
508,DOWN,0.0,-1.0,3.0,-1.0,37,4,1
509,UP,0.0,-1.0,3.0,-1.0,37,4,1
510,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
511,UP,0.0,-1.0,3.0,-1.0,37,4,1
512,B,0.0,-1.0,3.0,-1.0,37,4,1
513,B,0.0,-1.0,3.0,-1.0,37,4,1
514,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
515,UP,0.0,-1.0,3.0,-1.0,37,4,1
516,A,0.0,-1.0,3.0,-1.0,37,4,1
517,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
518,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
519,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
520,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
521,UP,0.0,-1.0,3.0,-1.0,37,4,1
522,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
523,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
524,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
525,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
526,UP,0.0,-1.0,3.0,-1.0,37,4,1
527,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
528,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
529,A,0.0,-1.0,3.0,-1.0,37,4,1
530,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
531,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
532,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
533,UP,0.0,-1.0,3.0,-1.0,37,4,1
534,DOWN,0.0,-1.0,3.0,-1.0,37,4,1
535,A,0.0,-1.0,3.0,-1.0,37,4,1
536,A,0.0,-1.0,3.0,-1.0,37,4,1
537,A,0.0,-1.0,3.0,-1.0,37,4,1
538,UP,0.0,-1.0,3.0,-1.0,37,4,1
539,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
540,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
541,UP,0.0,-1.0,3.0,-1.0,37,4,1
542,A,0.0,-1.0,3.0,-1.0,37,4,1
543,UP,0.0,-1.0,3.0,-1.0,37,4,1
544,UP,0.0,-1.0,3.0,-1.0,37,4,1
545,UP,0.0,-1.0,3.0,-1.0,37,4,1
546,A,0.0,-1.0,3.0,-1.0,37,4,1
547,A,0.0,-1.0,3.0,-1.0,37,4,1
548,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
549,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
550,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
551,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
552,UP,0.0,-1.0,3.0,-1.0,37,4,1
553,UP,0.0,-1.0,3.0,-1.0,37,4,1
554,B,0.0,-1.0,3.0,-1.0,37,4,1
555,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
556,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
557,A,0.0,-1.0,3.0,-1.0,37,4,1
558,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
559,A,0.0,-1.0,3.0,-1.0,37,4,1
560,B,0.0,-1.0,3.0,-1.0,37,4,1
561,A,0.0,-1.0,3.0,-1.0,37,4,1
562,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
563,A,0.0,-1.0,3.0,-1.0,37,4,1
564,A,0.0,-1.0,3.0,-1.0,37,4,1
565,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
566,UP,0.0,-1.0,3.0,-1.0,37,4,1
567,UP,0.0,-1.0,3.0,-1.0,37,4,1
568,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
569,UP,0.0,-1.0,3.0,-1.0,37,4,1
570,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
571,UP,0.0,-1.0,3.0,-1.0,37,4,1
572,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
573,A,0.0,-1.0,3.0,-1.0,37,4,1
574,UP,0.0,-1.0,3.0,-1.0,37,4,1
575,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
576,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
577,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
578,UP,0.0,-1.0,3.0,-1.0,37,4,1
579,B,0.0,-1.0,3.0,-1.0,37,4,1
580,A,0.0,-1.0,3.0,-1.0,37,4,1
581,UP,0.0,-1.0,3.0,-1.0,37,4,1
582,B,0.0,-1.0,3.0,-1.0,37,4,1
583,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
584,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
585,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
586,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
587,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
588,A,0.0,-1.0,3.0,-1.0,37,4,1
589,A,0.0,-1.0,3.0,-1.0,37,4,1
590,A,0.0,-1.0,3.0,-1.0,37,4,1
591,A,0.0,-1.0,3.0,-1.0,37,4,1
592,UP,0.0,-1.0,3.0,-1.0,37,4,1
593,UP,0.0,-1.0,3.0,-1.0,37,4,1
594,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
595,UP,0.0,-1.0,3.0,-1.0,37,4,1
596,B,0.0,-1.0,3.0,-1.0,37,4,1
597,A,0.0,-1.0,3.0,-1.0,37,4,1
598,A,0.0,-1.0,3.0,-1.0,37,4,1
599,A,0.0,-1.0,3.0,-1.0,37,4,1
600,A,0.0,-1.0,3.0,-1.0,37,4,1
601,A,0.0,-1.0,3.0,-1.0,37,4,1
602,A,0.0,-1.0,3.0,-1.0,37,4,1
603,UP,0.0,-1.0,3.0,-1.0,37,4,1
604,A,0.0,-1.0,3.0,-1.0,37,4,1
605,B,0.0,-1.0,3.0,-1.0,37,4,1
606,UP,0.0,-1.0,3.0,-1.0,37,4,1
607,A,0.0,-1.0,3.0,-1.0,37,4,1
608,A,0.0,-1.0,3.0,-1.0,37,4,1
609,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
610,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
611,B,0.0,-1.0,3.0,-1.0,37,4,1
612,UP,0.0,-1.0,3.0,-1.0,37,4,1
613,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
614,B,0.0,-1.0,3.0,-1.0,37,4,1
615,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
616,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
617,A,0.0,-1.0,3.0,-1.0,37,4,1
618,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
619,B,0.0,-1.0,3.0,-1.0,37,4,1
620,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
621,A,0.0,-1.0,2.0,-1.0,37,5,1
622,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
623,A,0.0,-1.0,3.0,-1.0,37,4,1
624,A,0.0,-1.0,3.0,-1.0,37,4,1
625,UP,0.0,-1.0,3.0,-1.0,37,4,1
626,DOWN,0.0,-1.0,3.0,-1.0,37,4,2
627,A,0.0,-1.0,4.0,-1.0,37,4,2
628,A,0.0,-1.0,4.0,-1.0,37,4,2
629,UP,0.0,-1.0,4.0,-1.0,37,4,1
630,UP,0.0,-1.0,3.0,-1.0,37,4,1
631,UP,0.0,-1.0,3.0,-1.0,37,4,1
632,A,0.0,-1.0,3.0,-1.0,37,4,1
633,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
634,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
635,DOWN,0.0,-1.0,3.0,-1.0,37,4,2
636,UP,0.0,-1.0,4.0,-1.0,37,4,1
637,UP,0.0,-1.0,3.0,-1.0,37,4,1
638,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
639,A,0.0,-1.0,3.0,-1.0,37,4,1
640,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
641,UP,0.0,-1.0,3.0,-1.0,37,4,1
642,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
643,UP,0.0,-1.0,3.0,-1.0,37,4,1
644,UP,0.0,-1.0,3.0,-1.0,37,4,1
645,A,0.0,-1.0,3.0,-1.0,37,4,1
646,B,0.0,-1.0,3.0,-1.0,37,4,1
647,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
648,UP,0.0,-1.0,3.0,-1.0,37,4,1
649,UP,0.0,-1.0,3.0,-1.0,37,4,1
650,A,0.0,-1.0,3.0,-1.0,37,4,1
651,UP,0.0,-1.0,3.0,-1.0,37,4,1
652,A,0.0,-1.0,3.0,-1.0,37,4,1
653,UP,0.0,-1.0,3.0,-1.0,37,4,1
654,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
655,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
656,DOWN,0.0,-1.0,3.0,-1.0,37,4,2
657,UP,0.0,-1.0,4.0,-1.0,37,4,1
658,A,0.0,-1.0,3.0,-1.0,37,4,1
659,UP,0.0,-1.0,3.0,-1.0,37,4,1
660,A,0.0,-1.0,3.0,-1.0,37,4,1
661,UP,0.0,-1.0,3.0,-1.0,37,4,1
662,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
663,A,0.0,-1.0,3.0,-1.0,37,4,1
664,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
665,A,0.0,-1.0,3.0,-1.0,37,4,1
666,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
667,A,0.0,-1.0,3.0,-1.0,37,4,1
668,A,0.0,-1.0,3.0,-1.0,37,4,1
669,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
670,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
671,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
672,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
673,UP,0.0,-1.0,3.0,-1.0,37,4,1
674,A,0.0,-1.0,3.0,-1.0,37,4,1
675,A,0.0,-1.0,3.0,-1.0,37,4,1
676,A,0.0,-1.0,3.0,-1.0,37,4,1
677,A,0.0,-1.0,3.0,-1.0,37,4,1
678,B,0.0,-1.0,3.0,-1.0,37,4,1
679,UP,0.0,-1.0,3.0,-1.0,37,4,1
680,A,0.0,-1.0,3.0,-1.0,37,4,1
681,UP,0.0,-1.0,3.0,-1.0,37,4,1
682,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
683,A,0.0,-1.0,3.0,-1.0,37,4,1
684,A,0.0,-1.0,3.0,-1.0,37,4,1
685,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
686,A,0.0,-1.0,3.0,-1.0,37,4,1
687,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
688,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
689,UP,0.0,-1.0,3.0,-1.0,37,4,1
690,UP,0.0,-1.0,3.0,-1.0,37,4,1
691,DOWN,0.0,-1.0,3.0,-1.0,37,4,1
692,UP,0.0,-1.0,3.0,-1.0,37,4,1
693,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
694,A,0.0,-1.0,3.0,-1.0,37,4,1
695,DOWN,0.0,-1.0,3.0,-1.0,37,4,2
696,RIGHT,0.0,-1.0,4.0,-1.0,37,5,2
697,RIGHT,0.0,-1.0,3.0,-1.0,37,6,2
698,LEFT,0.0,-1.0,2.0,-1.0,37,5,2
699,LEFT,0.0,-1.0,3.0,-1.0,37,4,2
700,UP,0.0,-1.0,4.0,-1.0,37,4,1
701,A,0.0,-1.0,3.0,-1.0,37,4,1
702,DOWN,0.0,-1.0,3.0,-1.0,37,4,2
703,UP,0.0,-1.0,4.0,-1.0,37,4,1
704,DOWN,0.0,-1.0,3.0,-1.0,37,4,2
705,RIGHT,0.0,-1.0,4.0,-1.0,37,5,2
706,UP,0.0,-1.0,3.0,-1.0,37,5,1
707,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
708,UP,0.0,-1.0,3.0,-1.0,37,4,1
709,A,0.0,-1.0,3.0,-1.0,37,4,1
710,A,0.0,-1.0,3.0,-1.0,37,4,1
711,A,0.0,-1.0,3.0,-1.0,37,4,1
712,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
713,A,0.0,-1.0,3.0,-1.0,37,4,1
714,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
715,A,0.0,-1.0,3.0,-1.0,37,4,1
716,UP,0.0,-1.0,3.0,-1.0,37,4,1
717,UP,0.0,-1.0,3.0,-1.0,37,4,1
718,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
719,UP,0.0,-1.0,3.0,-1.0,37,4,1
720,A,0.0,-1.0,3.0,-1.0,37,4,1
721,UP,0.0,-1.0,3.0,-1.0,37,4,1
722,UP,0.0,-1.0,3.0,-1.0,37,4,1
723,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
724,A,0.0,-1.0,2.0,-1.0,37,5,1
725,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
726,UP,0.0,-1.0,3.0,-1.0,37,4,1
727,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
728,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
729,A,0.0,-1.0,2.0,-1.0,37,5,1
730,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
731,A,0.0,-1.0,3.0,-1.0,37,4,1
732,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
733,UP,0.0,-1.0,3.0,-1.0,37,4,1
734,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
735,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
736,B,0.0,-1.0,3.0,-1.0,37,4,1
737,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
738,UP,0.0,-1.0,3.0,-1.0,37,4,1
739,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
740,A,0.0,-1.0,3.0,-1.0,37,4,1
741,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
742,B,0.0,-1.0,3.0,-1.0,37,4,1
743,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
744,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
745,A,0.0,-1.0,3.0,-1.0,37,4,1
746,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
747,UP,0.0,-1.0,3.0,-1.0,37,4,1
748,A,0.0,-1.0,3.0,-1.0,37,4,1
749,A,0.0,-1.0,3.0,-1.0,37,4,1
750,UP,0.0,-1.0,3.0,-1.0,37,4,1
751,A,0.0,-1.0,3.0,-1.0,37,4,1
752,A,0.0,-1.0,3.0,-1.0,37,4,1
753,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
754,UP,0.0,-1.0,3.0,-1.0,37,4,1
755,A,0.0,-1.0,3.0,-1.0,37,4,1
756,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
757,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
758,UP,0.0,-1.0,3.0,-1.0,37,4,1
759,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
760,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
761,A,0.0,-1.0,3.0,-1.0,37,4,1
762,A,0.0,-1.0,3.0,-1.0,37,4,1
763,UP,0.0,-1.0,3.0,-1.0,37,4,1
764,UP,0.0,-1.0,3.0,-1.0,37,4,1
765,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
766,RIGHT,0.0,-1.0,2.0,-1.0,37,6,1
767,LEFT,0.0,-1.0,1.0,-1.0,37,5,1
768,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
769,UP,0.0,-1.0,3.0,-1.0,37,4,1
770,UP,0.0,-1.0,3.0,-1.0,37,4,1
771,B,0.0,-1.0,3.0,-1.0,37,4,1
772,A,0.0,-1.0,3.0,-1.0,37,4,1
773,UP,0.0,-1.0,3.0,-1.0,37,4,1
774,UP,0.0,-1.0,3.0,-1.0,37,4,1
775,B,0.0,-1.0,3.0,-1.0,37,4,1
776,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
777,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
778,A,0.0,-1.0,3.0,-1.0,37,4,1
779,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
780,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
781,UP,0.0,-1.0,3.0,-1.0,37,4,1
782,B,0.0,-1.0,3.0,-1.0,37,4,1
783,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
784,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
785,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
786,A,0.0,-1.0,3.0,-1.0,37,4,1
787,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
788,A,0.0,-1.0,3.0,-1.0,37,4,1
789,UP,0.0,-1.0,3.0,-1.0,37,4,1
790,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
791,UP,0.0,-1.0,3.0,-1.0,37,4,1
792,UP,0.0,-1.0,3.0,-1.0,37,4,1
793,A,0.0,-1.0,3.0,-1.0,37,4,1
794,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
795,UP,0.0,-1.0,3.0,-1.0,37,4,1
796,UP,0.0,-1.0,3.0,-1.0,37,4,1
797,A,0.0,-1.0,3.0,-1.0,37,4,1
798,B,0.0,-1.0,3.0,-1.0,37,4,1
799,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
800,DOWN,0.0,-1.0,3.0,-1.0,37,4,2
801,UP,0.0,-1.0,4.0,-1.0,37,4,1
802,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
803,A,0.0,-1.0,3.0,-1.0,37,4,1
804,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
805,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
806,UP,0.0,-1.0,3.0,-1.0,37,4,1
807,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
808,DOWN,0.0,-1.0,3.0,-1.0,37,4,1
809,A,0.0,-1.0,3.0,-1.0,37,4,1
810,DOWN,0.0,-1.0,3.0,-1.0,37,4,2
811,B,0.0,-1.0,4.0,-1.0,37,4,2
812,DOWN,0.0,-1.0,4.0,-1.0,37,4,3
813,RIGHT,0.0,-1.0,5.0,-1.0,37,5,3
814,A,0.0,-1.0,4.0,-1.0,37,5,3
815,RIGHT,0.0,-1.0,4.0,-1.0,37,6,3
816,A,0.0,-1.0,3.0,-1.0,37,6,3
817,A,0.0,-1.0,3.0,-1.0,37,6,3
818,UP,0.0,-1.0,3.0,-1.0,37,6,2
819,LEFT,0.0,-1.0,2.0,-1.0,37,5,2
820,LEFT,0.0,-1.0,3.0,-1.0,37,4,2
821,UP,0.0,-1.0,4.0,-1.0,37,4,1
822,UP,0.0,-1.0,3.0,-1.0,37,4,1
823,A,0.0,-1.0,3.0,-1.0,37,4,1
824,UP,0.0,-1.0,3.0,-1.0,37,4,1
825,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
826,UP,0.0,-1.0,3.0,-1.0,37,4,1
827,UP,0.0,-1.0,3.0,-1.0,37,4,1
828,A,0.0,-1.0,3.0,-1.0,37,4,1
829,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
830,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
831,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
832,A,0.0,-1.0,3.0,-1.0,37,4,1
833,UP,0.0,-1.0,3.0,-1.0,37,4,1
834,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
835,UP,0.0,-1.0,3.0,-1.0,37,4,1
836,UP,0.0,-1.0,3.0,-1.0,37,4,1
837,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
838,UP,0.0,-1.0,3.0,-1.0,37,4,1
839,A,0.0,-1.0,3.0,-1.0,37,4,1
840,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
841,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
842,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
843,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
844,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
845,B,0.0,-1.0,3.0,-1.0,37,4,1
846,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
847,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
848,UP,0.0,-1.0,3.0,-1.0,37,4,1
849,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
850,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
851,B,0.0,-1.0,3.0,-1.0,37,4,1
852,A,0.0,-1.0,3.0,-1.0,37,4,1
853,UP,0.0,-1.0,3.0,-1.0,37,4,1
854,A,0.0,-1.0,3.0,-1.0,37,4,1
855,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
856,A,0.0,-1.0,3.0,-1.0,37,4,1
857,A,0.0,-1.0,3.0,-1.0,37,4,1
858,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
859,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
860,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
861,A,0.0,-1.0,3.0,-1.0,37,4,1
862,DOWN,0.0,-1.0,3.0,-1.0,37,4,1
863,RIGHT,0.0,-1.0,3.0,-1.0,37,4,1
864,UP,0.0,-1.0,3.0,-1.0,37,4,1
865,A,0.0,-1.0,3.0,-1.0,37,4,1
866,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
867,A,0.0,-1.0,3.0,-1.0,37,4,1
868,UP,0.0,-1.0,3.0,-1.0,37,4,1
869,A,0.0,-1.0,3.0,-1.0,37,4,1
870,UP,0.0,-1.0,3.0,-1.0,37,4,1
871,UP,0.0,-1.0,3.0,-1.0,37,4,1
872,DOWN,0.0,-1.0,3.0,-1.0,37,4,2
873,UP,0.0,-1.0,4.0,-1.0,37,4,1
874,UP,0.0,-1.0,3.0,-1.0,37,4,1
875,A,0.0,-1.0,3.0,-1.0,37,4,1
876,A,0.0,-1.0,3.0,-1.0,37,4,1
877,A,0.0,-1.0,3.0,-1.0,37,4,1
878,UP,0.0,-1.0,3.0,-1.0,37,4,1
879,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
880,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
881,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
882,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
883,A,0.0,-1.0,3.0,-1.0,37,4,1
884,B,0.0,-1.0,3.0,-1.0,37,4,1
885,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
886,UP,0.0,-1.0,3.0,-1.0,37,4,1
887,UP,0.0,-1.0,3.0,-1.0,37,4,1
888,UP,0.0,-1.0,3.0,-1.0,37,4,1
889,UP,0.0,-1.0,3.0,-1.0,37,4,1
890,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
891,B,0.0,-1.0,3.0,-1.0,37,4,1
892,UP,0.0,-1.0,3.0,-1.0,37,4,1
893,A,0.0,-1.0,3.0,-1.0,37,4,1
894,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
895,DOWN,0.0,-1.0,3.0,-1.0,37,4,2
896,UP,0.0,-1.0,4.0,-1.0,37,4,1
897,DOWN,0.0,-1.0,3.0,-1.0,37,4,2
898,UP,0.0,-1.0,4.0,-1.0,37,4,1
899,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
900,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
901,A,0.0,-1.0,3.0,-1.0,37,4,1
902,DOWN,0.0,-1.0,3.0,-1.0,37,4,1
903,B,0.0,-1.0,3.0,-1.0,37,4,1
904,A,0.0,-1.0,3.0,-1.0,37,4,1
905,A,0.0,-1.0,3.0,-1.0,37,4,1
906,LEFT,0.0,-1.0,3.0,-1.0,37,4,1
907,B,0.0,-1.0,3.0,-1.0,37,4,1
908,RIGHT,0.0,-1.0,3.0,-1.0,37,5,1
909,LEFT,0.0,-1.0,2.0,-1.0,37,4,1
910,UP,0.0,-1.0,3.0,-1.0,37,4,1
